StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent Y/N,Consent Y/N_DO,Q110,Q110_DO,Mental,Mental_DO,MeditationExp,MeditationExp_DO,FirstLanguage,EngLevel,EngLevel_DO,Ipip1,Ipip2,Ipip3,Ipip4,Ipip5,Ipip6,Ipip7,Ipip8,Ipip9,Ipip10,Ipip11,Ipip12,Ipip13,Ipip14,Ipip15,Ipip16,Ipip17,Ipip18,Ipip19,Ipip20,lock14b_First Click,lock14b_Last Click,lock14b_Page Submit,lock14b_Click Count,lock14d_First Click,lock14d_Last Click,lock14d_Page Submit,lock14d_Click Count,lock14f_First Click,lock14f_Last Click,lock14f_Page Submit,lock14f_Click Count,lock14h_First Click,lock14h_Last Click,lock14h_Page Submit,lock14h_Click Count,Q133_First Click,Q133_Last Click,Q133_Page Submit,Q133_Click Count,Q123_First Click,Q123_Last Click,Q123_Page Submit,Q123_Click Count,Q126_First Click,Q126_Last Click,Q126_Page Submit,Q126_Click Count,Q129_First Click,Q129_Last Click,Q129_Page Submit,Q129_Click Count,Stai1,Stai2,Stai3,Stai4,Stai5,Stai6,Stai7,Stai8,Stai9,Stai10,Stai11,Stai12,Stai13,Stai14,Stai15,Stai16,Stai17,Stai18,Stai19,Stai20,Sam1,Sam2,Sam3,Age,Gender,Gender_5_TEXT,Gender_DO,CountryBirth,CountryLive,Student,Student_DO,Univ,Job,FL_166_DO,FL_123_DO,Moderator-Neuroticism_DO,DVs_DO
2022-04-06 05:06:39,2022-04-06 05:07:52,0,100,72,1,2022-04-06 05:07:52,R_SCyYxoRzEy341tn,anonymous,MACQ,1,1|2,2,1|2,4,1|4,2,2|1,English,3,2|3|1|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 05:08:22,2022-04-06 05:09:09,0,100,47,1,2022-04-06 05:09:09,R_3DhzT1fcWDXrihn,anonymous,MACQ,1,1|2,2,2|1,4,4|1,1,1|2,English,3,1|3|2|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 05:26:42,2022-04-06 05:48:58,0,100,1336,1,2022-04-06 05:48:59,R_10OElq7ueeTYVGG,anonymous,WURZ,1,2|1,1,1|2,4,1|4,2,1|2,German,2,5|3|1|2,2,2,2,3,4,4,4,4,3,4,4,4,2,1,4,2,3,2,2,3,,,,,33.337,641.481,909.998,4,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,2,4,1,2,3,1,3,3,1,2,1,3,3,1,1,2,3,7,4,5,20,2,,2|6|3|4|1|5,Germany,Germany,2,1|2,Julius-Maximilians Universtät Würzburg,,,,NeuroticismIntro|Ipip12|Ipip8|Ipip16|Ipip20|Ipip3|Ipip5|Ipip6|Ipip4|Ipip14|Ipip15|Ipip18|Ipip13|Ipip1|Ipip2|Ipip17|Ipip10|Ipip11|Ipip9|Ipip19|Ipip7,StressIntro|Stai15|Stai8|Stai5|Stai1|Stai2|Stai17|Stai3|Stai11|Stai10|Stai9|Stai16|Stai12|Stai4|Stai19|Stai6|Stai7|Stai14|Stai20|Stai18|Stai13
2022-03-30 05:53:47,2022-03-30 05:54:29,0,3,42,0,2022-04-06 06:03:48,R_2eR2Z0ZDCqzw5lc,anonymous,RADB,1,1|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 06:04:32,2022-04-06 06:05:11,0,100,38,1,2022-04-06 06:05:12,R_25LW3upvLXsmmpj,anonymous,KONS,1,2|1,2,2|1,4,1|4,2,1|2,German,2,2|5|3|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29 06:29:57,2022-03-30 05:52:35,0,88,84158,0,2022-04-06 06:09:45,R_31vFgbYIi24s2N4,anonymous,GOLD,1,1|2,1,2|1,4,4|1,2,2|1,English,3,3|2|5|1,4,3,3,3,3,2,3,4,3,3,2,4,3,3,4,3,3,3,3,3,0,0,845.496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,1,3,1,2,2,1,1,1,,3,1,1,2,2,7,4,,,,,,,,,,,,,,NeuroticismIntro|Ipip1|Ipip12|Ipip6|Ipip11|Ipip8|Ipip7|Ipip17|Ipip9|Ipip2|Ipip15|Ipip13|Ipip19|Ipip4|Ipip20|Ipip3|Ipip14|Ipip10|Ipip16|Ipip18|Ipip5,StressIntro|Stai14|Stai12|Stai5|Stai10|Stai3|Stai2|Stai17|Stai20|Stai11|Stai7|Stai6|Stai9|Stai15|Stai13|Stai1|Stai4|Stai16|Stai19|Stai18|Stai8
2022-04-06 06:16:13,2022-04-06 06:16:49,0,100,36,1,2022-04-06 06:16:51,R_3MtYK54w8uyt1eS,anonymous,NEWF,1,2|1,2,2|1,1,1|4,1,1|2,english,3,3|2|1|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 06:05:21,2022-04-06 06:23:23,0,100,1082,1,2022-04-06 06:23:23,R_3rTKTTHA28vaij3,anonymous,KONS,1,2|1,1,2|1,4,4|1,2,2|1,German,2,2|1|5|3,2,2,2,1,2,2,2,2,2,3,4,4,4,3,4,4,5,4,4,4,,,,,,,,,,,,,,,,,0,0,1.008,0,,,,,,,,,0,0,909.6,0,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,3,1,1,3,3,8,2,8,19,2,,3|2|6|5|1|4,Germany,Germany,2,2|1,University of Konstanz,,,Condition5c:Smith,NeuroticismIntro|Ipip17|Ipip14|Ipip4|Ipip2|Ipip16|Ipip1|Ipip12|Ipip18|Ipip13|Ipip6|Ipip11|Ipip8|Ipip10|Ipip15|Ipip19|Ipip5|Ipip3|Ipip7|Ipip20|Ipip9,StressIntro|Stai3|Stai13|Stai17|Stai16|Stai6|Stai20|Stai18|Stai4|Stai2|Stai5|Stai15|Stai14|Stai19|Stai11|Stai8|Stai9|Stai1|Stai7|Stai10|Stai12
2022-03-30 06:21:27,2022-03-30 06:23:42,0,46,134,0,2022-04-06 06:34:50,R_1i5s6B6CJbUc8jq,anonymous,LIME,1,1|2,1,1|2,4,4|1,2,1|2,English,3,3|2|1|5,4,3,4,4,4,3,4,4,4,4,2,3,2,3,2,2,2,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NeuroticismIntro|Ipip11|Ipip20|Ipip1|Ipip9|Ipip15|Ipip5|Ipip4|Ipip3|Ipip6|Ipip7|Ipip10|Ipip16|Ipip19|Ipip2|Ipip13|Ipip8|Ipip14|Ipip17|Ipip18|Ipip12,
2022-03-30 06:41:26,2022-03-30 06:42:47,0,3,81,0,2022-04-06 06:45:28,R_1oBEZtXF1YZkYg8,anonymous,RADB,1,2|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30 06:57:33,2022-03-30 06:59:02,0,9,89,0,2022-04-06 06:59:09,R_TpyciPPLADXjj1L,anonymous,RADB,1,1|2,2,1|2,4,1|4,2,2|1,German,2,3|5|2|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 06:58:07,2022-04-06 06:59:39,0,100,91,1,2022-04-06 06:59:39,R_R81g7SqaMrVKnyp,anonymous,WITT,1,2|1,1,1|2,1,4|1,2,1|2,English,3,2|1|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 07:10:27,2022-04-06 07:11:40,0,100,73,1,2022-04-06 07:11:41,R_2uVAx5PoCsCzicq,anonymous,NEWF,1,1|2,2,2|1,1,4|1,2,1|2,English,3,1|2|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 07:19:21,2022-04-06 07:22:54,0,100,213,1,2022-04-06 07:22:55,R_1IMnQQWmFmFFcO2,anonymous,UTAH,1,1|2,2,1|2,4,4|1,1,1|2,ENglish,2,3|2|1|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30 07:20:23,2022-03-30 07:22:52,0,46,148,0,2022-04-06 07:22:56,R_24hYFe5qlU6ijm3,anonymous,WITT,1,2|1,1,1|2,4,1|4,2,2|1,"English ",2,5|1|3|2,2,2,2,4,2,2,2,2,2,3,4,4,4,4,4,4,2,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NeuroticismIntro|Ipip16|Ipip5|Ipip4|Ipip17|Ipip1|Ipip2|Ipip13|Ipip11|Ipip20|Ipip14|Ipip19|Ipip7|Ipip18|Ipip12|Ipip9|Ipip8|Ipip15|Ipip6|Ipip10|Ipip3,
2022-04-06 07:23:46,2022-04-06 07:26:11,0,100,145,1,2022-04-06 07:26:11,R_1LTgobF1OuSFIJf,anonymous,UTAH,1,1|2,2,2|1,4,1|4,2,1|2,English,3,1|3|2|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 07:37:18,2022-04-06 07:38:17,0,100,59,1,2022-04-06 07:38:18,R_31sGCLByqJkEdgq,anonymous,UTAH,1,1|2,2,1|2,4,4|1,2,1|2,English,3,5|2|3|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-29 12:00:52,2022-03-30 07:41:02,0,32,70810,0,2022-04-06 07:41:03,R_33lOgc8Jg4Vb8Wl,anonymous,HOUS,1,1|2,1,1|2,4,1|4,2,2|1,"Spanish ",3,3|5|1|2,1,1,1,3,1,1,1,1,1,5,5,5,5,1,5,3,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NeuroticismIntro|Ipip10|Ipip14|Ipip7|Ipip15|Ipip6|Ipip5|Ipip16|Ipip17|Ipip4|Ipip12|Ipip19|Ipip2|Ipip9|Ipip13|Ipip18|Ipip20|Ipip11|Ipip3|Ipip1|Ipip8,
2022-04-06 07:26:32,2022-04-06 07:45:47,0,100,1155,1,2022-04-06 07:45:48,R_2rvhVs77VKfDe19,anonymous,NEWF,1,2|1,1,1|2,4,4|1,2,1|2,English,3,1|5|2|3,4,4,3,2,4,5,3,4,3,4,2,3,4,3,3,3,5,4,5,4,,,,,,,,,,,,,,,,,0,0,1.012,0,,,,,0,0,877.859,0,,,,,2,2,2,3,2,1,3,3,1,3,2,3,2,2,3,3,1,2,2,4,6,3,3,22,2,,5|1|4|6|3|2,Canada,Canada,2,1|2,MUN,,,Condition5b:TheOldMan,NeuroticismIntro|Ipip9|Ipip13|Ipip5|Ipip16|Ipip7|Ipip6|Ipip4|Ipip2|Ipip1|Ipip18|Ipip19|Ipip10|Ipip14|Ipip20|Ipip11|Ipip3|Ipip15|Ipip8|Ipip17|Ipip12,StressIntro|Stai8|Stai2|Stai10|Stai16|Stai20|Stai18|Stai3|Stai19|Stai15|Stai12|Stai1|Stai11|Stai5|Stai7|Stai14|Stai4|Stai13|Stai6|Stai9|Stai17
2022-04-06 07:47:50,2022-04-06 08:08:13,0,100,1222,1,2022-04-06 08:08:14,R_2y3F6YEtAyTSq4G,anonymous,KONS,1,2|1,1,1|2,4,1|4,2,1|2,German,2,3|5|1|2,3,3,2,1,3,4,4,3,4,4,3,4,4,3,2,3,2,4,4,5,,,,,,,,,,,,,,,,,0,0,1.154,0,511.384,766.498,841.643,3,,,,,,,,,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,4,20,2,,3|1|6|4|5|2,Germany,Germany,2,1|2,"Universität Konstanz ",,,Condition5a:Silverview,NeuroticismIntro|Ipip5|Ipip12|Ipip14|Ipip11|Ipip8|Ipip10|Ipip19|Ipip16|Ipip9|Ipip18|Ipip15|Ipip20|Ipip4|Ipip17|Ipip3|Ipip7|Ipip13|Ipip2|Ipip1|Ipip6,StressIntro|Stai5|Stai17|Stai15|Stai4|Stai7|Stai1|Stai16|Stai8|Stai13|Stai2|Stai9|Stai20|Stai12|Stai19|Stai11|Stai18|Stai6|Stai14|Stai3|Stai10
2022-04-06 07:59:41,2022-04-06 08:01:50,0,100,128,1,2022-04-06 08:16:50,R_1gLuCSoz82oGF22,anonymous,KONS,1,2|1,1,2|1,4,4|1,2,2|1,German,5,5|2|3|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 08:21:08,2022-04-06 08:23:33,0,100,144,1,2022-04-06 08:23:33,R_9MmU2k37tZFi2WZ,anonymous,MACQ,1,2|1,2,1|2,4,1|4,2,1|2,English,3,2|3|5|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24 08:16:01,2022-03-30 08:31:54,0,3,519352,0,2022-04-06 08:31:58,R_3G0v6brbZYRqC6g,anonymous,RADB,1,1|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30 08:34:02,2022-03-30 08:34:48,0,3,45,0,2022-04-06 08:34:55,R_Z354LRXIM8xlUOd,anonymous,RADB,1,1|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 08:19:43,2022-04-06 08:20:51,0,100,67,1,2022-04-06 08:36:02,R_3Eaq74Z7nkXdaRF,anonymous,RADB,1,1|2,2,1|2,4,4|1,1,2|1,German,2,1|3|5|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 08:23:43,2022-04-06 08:49:24,0,100,1541,1,2022-04-06 08:49:24,R_2t5aW0jqiEzLPCo,anonymous,MACQ,1,2|1,1,1|2,4,1|4,2,1|2,English,3,1|3|2|5,1,1,2,2,2,3,1,3,1,2,4,5,4,4,5,4,3,4,5,2,,,,,0,0,1013.019,0,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,4,1,1,4,1,3,4,1,1,1,4,3,1,1,4,3,9,4,8,21,2,,3|2|5|6|1|4,Australia,Australia,2,1|2,Macquarie University,,,,NeuroticismIntro|Ipip4|Ipip14|Ipip13|Ipip8|Ipip3|Ipip19|Ipip7|Ipip5|Ipip1|Ipip2|Ipip20|Ipip11|Ipip12|Ipip6|Ipip17|Ipip16|Ipip9|Ipip18|Ipip10|Ipip15,StressIntro|Stai2|Stai18|Stai15|Stai10|Stai14|Stai1|Stai16|Stai17|Stai6|Stai13|Stai3|Stai8|Stai9|Stai7|Stai20|Stai5|Stai11|Stai19|Stai4|Stai12
2022-04-06 08:37:16,2022-04-06 09:07:55,0,100,1838,1,2022-04-06 09:07:56,R_27EbjKbfSBrjDCx,anonymous,WITT,1,2|1,1,1|2,4,4|1,2,2|1,"English ",3,5|1|2|3,3,2,2,4,2,4,2,3,4,4,3,5,3,2,4,5,2,3,4,4,,,,,,,,,,,,,,,,,0,0,1.012,0,0,0,873.067,0,,,,,,,,,3,2,1,3,2,3,3,2,2,2,2,1,1,3,3,3,3,1,3,2,6,3,7,19,2,,3|5|2|1|6|4,United States,United States,2,2|1,"Wittenberg University ",,,Condition5a:Silverview,NeuroticismIntro|Ipip2|Ipip8|Ipip10|Ipip17|Ipip14|Ipip18|Ipip7|Ipip20|Ipip1|Ipip3|Ipip5|Ipip15|Ipip11|Ipip12|Ipip19|Ipip13|Ipip9|Ipip6|Ipip4|Ipip16,StressIntro|Stai9|Stai6|Stai16|Stai11|Stai4|Stai8|Stai20|Stai7|Stai2|Stai12|Stai5|Stai18|Stai3|Stai1|Stai19|Stai17|Stai15|Stai10|Stai14|Stai13
2022-04-06 09:09:28,2022-04-06 09:10:33,0,100,65,1,2022-04-06 09:10:33,R_3rNDDMfFKYpsLTP,anonymous,WITT,1,1|2,2,2|1,1,4|1,1,1|2,english,3,2|1|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 09:15:16,2022-04-06 09:16:12,0,100,56,1,2022-04-06 09:16:12,R_3jcA7aVvk6kSfR7,anonymous,NEWF,1,1|2,2,2|1,4,1|4,2,2|1,English,3,1|3|2|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 09:16:21,2022-04-06 09:34:42,0,100,1101,1,2022-04-06 09:34:43,R_3s1FsCBZl99kII5,anonymous,NEWF,1,1|2,1,2|1,4,1|4,2,2|1,English,3,2|1|5|3,4,4,5,4,2,5,4,4,5,5,2,3,2,2,2,4,4,2,4,4,,,,,0,0,919.099,0,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,2,2,3,3,3,3,2,2,2,3,2,2,3,1,2,2,4,6,2,20,1,,3|2|5|4|6|1,Canada,Canada,2,1|2,Memorial University of Newfoundland,,,,NeuroticismIntro|Ipip16|Ipip20|Ipip6|Ipip4|Ipip13|Ipip3|Ipip8|Ipip17|Ipip15|Ipip14|Ipip19|Ipip5|Ipip12|Ipip18|Ipip7|Ipip9|Ipip11|Ipip2|Ipip10|Ipip1,StressIntro|Stai4|Stai7|Stai1|Stai12|Stai20|Stai17|Stai14|Stai11|Stai9|Stai5|Stai16|Stai13|Stai15|Stai8|Stai6|Stai18|Stai2|Stai3|Stai19|Stai10
2022-04-06 09:16:26,2022-04-06 09:36:57,0,100,1231,1,2022-04-06 09:36:58,R_6WLS4xzLj9jjJBf,anonymous,IOWA,1,2|1,1,1|2,4,1|4,2,1|2,English,3,1|2|3|5,4,3,2,3,3,3,4,4,4,4,3,4,2,2,4,2,2,2,2,2,,,,,20.391,916.93,919.729,2,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,4,1,1,2,1,3,3,2,1,1,4,3,2,1,4,3,7,3,5,21,2,,6|4|1|5|2|3,US,US,2,2|1,"Iowa State University ",,,,NeuroticismIntro|Ipip7|Ipip15|Ipip19|Ipip1|Ipip16|Ipip20|Ipip13|Ipip5|Ipip12|Ipip9|Ipip18|Ipip8|Ipip2|Ipip3|Ipip6|Ipip11|Ipip4|Ipip17|Ipip10|Ipip14,StressIntro|Stai11|Stai5|Stai15|Stai19|Stai14|Stai12|Stai16|Stai9|Stai8|Stai6|Stai3|Stai2|Stai4|Stai10|Stai1|Stai13|Stai17|Stai20|Stai7|Stai18
2022-04-06 09:15:43,2022-04-06 09:39:31,0,100,1428,1,2022-04-06 09:39:32,R_3Mg91yKUEkuxSSB,anonymous,CALI,1,1|2,1,2|1,4,4|1,2,2|1,English,3,5|2|3|1,2,1,2,2,1,2,2,2,1,4,4,4,2,2,4,4,5,2,5,5,,,,,,,,,,,,,,,,,0,0,1.115,0,,,,,7.045,891.26,899.94,3,,,,,3,4,3,2,3,1,2,3,1,3,3,2,2,1,2,4,2,1,4,4,7,3,5,42,2,,2|1|4|5|3|6,USA,USA,2,1|2,University of Wisconsin Stevens Point,,,Condition5b:TheOldMan,NeuroticismIntro|Ipip20|Ipip17|Ipip12|Ipip8|Ipip11|Ipip5|Ipip7|Ipip13|Ipip4|Ipip16|Ipip15|Ipip19|Ipip18|Ipip9|Ipip10|Ipip3|Ipip14|Ipip1|Ipip6|Ipip2,StressIntro|Stai14|Stai12|Stai20|Stai18|Stai13|Stai4|Stai19|Stai2|Stai3|Stai15|Stai8|Stai7|Stai1|Stai10|Stai16|Stai6|Stai11|Stai17|Stai5|Stai9
2022-03-30 09:10:18,2022-03-30 09:56:11,0,3,2753,0,2022-04-06 09:56:19,R_1g0xgUk2pd6I6bU,anonymous,RADB,1,1|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 10:19:57,2022-04-06 10:21:42,0,100,105,1,2022-04-06 10:21:43,R_eECANVNf8onJRFD,anonymous,INDI,1,2|1,2,2|1,4,1|4,2,2|1,english,1,2|5|3|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 10:28:55,2022-04-06 10:30:00,0,100,64,1,2022-04-06 10:30:00,R_4OsSMa2hBkBVmlX,anonymous,ILLI,1,2|1,1,2|1,1,1|4,2,1|2,English,2,1|5|2|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-30 10:35:01,2022-03-30 10:36:41,0,3,100,0,2022-04-06 10:36:43,R_3l7JJcumlVpWTrH,anonymous,EN,1,2|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 10:21:30,2022-04-06 10:54:31,0,100,1980,1,2022-04-06 10:54:31,R_1CvHyzEtWWyx6pV,anonymous,NEWF,1,2|1,1,1|2,4,4|1,2,1|2,English,3,5|3|2|1,4,4,4,3,4,3,1,4,3,5,3,3,2,2,2,4,3,2,4,4,,,,,75.515,910.317,922.759,17,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,2,1,1,2,1,3,1,1,1,1,3,3,1,1,2,2,7,2,5,21,2,,3|1|5|4|6|2,Canada,Canada,2,1|2,Memorial University of Newfoundland,,,,NeuroticismIntro|Ipip3|Ipip20|Ipip2|Ipip16|Ipip18|Ipip10|Ipip13|Ipip1|Ipip9|Ipip15|Ipip19|Ipip6|Ipip5|Ipip12|Ipip11|Ipip8|Ipip14|Ipip4|Ipip7|Ipip17,StressIntro|Stai19|Stai1|Stai3|Stai14|Stai16|Stai18|Stai12|Stai2|Stai11|Stai20|Stai17|Stai4|Stai9|Stai7|Stai10|Stai15|Stai13|Stai6|Stai5|Stai8
2022-04-06 10:55:07,2022-04-06 10:56:24,0,100,77,1,2022-04-06 10:56:25,R_1QzoJx3PPVjbjhv,anonymous,EN,1,2|1,2,2|1,4,4|1,2,2|1,English,3,1|2|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 11:06:38,2022-04-06 11:08:10,0,100,92,1,2022-04-06 11:08:11,R_wOevryQKbrjCUhj,anonymous,LOYO,1,2|1,1,1|2,4,1|4,1,2|1,English,3,1|2|3|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 11:17:24,2022-04-06 11:19:49,0,100,145,1,2022-04-06 11:19:50,R_2QQX4M1xx421Ge5,anonymous,SUNY,1,2|1,2,1|2,4,4|1,2,2|1,English,2,3|1|2|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 11:20:47,2022-04-06 11:21:33,0,100,46,1,2022-04-06 11:21:34,R_2CZZxwNZhzhMPYJ,anonymous,CALI,1,1|2,1,2|1,4,4|1,2,1|2,"english ",1,2|1|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 11:29:15,2022-04-06 11:30:09,0,100,54,1,2022-04-06 11:30:10,R_1lzptne6Qu0osi4,anonymous,SUNY,1,2|1,2,2|1,4,4|1,2,1|2,English,3,3|5|2|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-06 11:08:17,2022-04-06 11:30:18,0,100,1321,1,2022-04-06 11:30:18,R_1n3jEzSxFHSQD3b,anonymous,LOYO,1,1|2,1,2|1,4,1|4,2,1|2,English,3,5|2|3|1,1,1,3,1,4,2,1,4,2,4,5,5,4,3,5,4,4,4,1,3,,,,,,,,,,,,,,,,,0,0,1.009,0,,,,,,,,,0,0,911.645,0,3,3,1,1,2,1,3,3,1,3,3,2,1,2,2,3,1,2,1,2,6,4,3,19,2,,6|4|1|5|2|3,United States,United States,2,1|2,Loyola Marymount University,,,Condition5c:Smith,NeuroticismIntro|Ipip18|Ipip4|Ipip16|Ipip10|Ipip6|Ipip11|Ipip15|Ipip8|Ipip5|Ipip20|Ipip2|Ipip12|Ipip14|Ipip19|Ipip9|Ipip17|Ipip3|Ipip7|Ipip1|Ipip13,StressIntro|Stai12|Stai8|Stai18|Stai13|Stai19|Stai11|Stai6|Stai5|Stai14|Stai2|Stai1|Stai16|Stai20|Stai4|Stai10|Stai7|Stai15|Stai17|Stai9|Stai3
